age,exp,inc,family,edu,mortgage,ccAvg,securities,cd,online,cc,infoReq,loan
42,15,39,3,2,132,12.93484403,0,0,0,0,Ph,0
50,26,21,1,1,89,3.022515488,0,0,1,0,Ph,0
NA,37,31,3,1,0,2.9891315,0,0,1,0,Email,0
63,37,31,1,3,0,6.018351634,0,0,1,0,Email,0
43,19,52,4,2,0,27.91592295,0,0,0,0,Email,0
49,25,13,1,3,0,12.11153713,0,0,1,0,Email,0
51,25,21,2,3,76,5.07657629,1,0,1,0,Email,0
61,36,50,4,1,189,21.80299183,0,NA,1,0,Ph,0
43,19,81,4,3,0,2.976532969,0,0,0,1,Email,0
43,19,74,4,1,0,24.82847133,0,0,0,1,Email,0
61,36,89,3,1,0,6.013137396,0,0,1,0,Email,0
35,9,82,3,2,0,12.05713767,0,0,1,0,Email,0
59,33,88,4,2,0,24.82466702,0,0,0,0,Email,0
40,16,61,3,3,0,27.02272069,0,NA,0,0,Email,0
61,36,139,2,1,0,50.59018675,0,0,0,0,Email,0
48,NA,29,1,2,0,16.18770037,0,0,0,0,Email,0
37,11,51,3,1,0,26.78786161,0,0,1,1,Email,0
56,32,58,1,3,241,23.85273667,0,0,1,0,Email,0
35,9,21,2,3,125,17.79585616,0,0,1,0,Email,0
35,8,43,2,NA,0,21.0527778,0,0,0,0,Email,0
40,16,104,2,2,0,24.2654053,0,0,NA,0,Email,0
50,23,9,1,2,98,5.969119838,0,0,1,0,Ph,0
NA,25,39,3,2,0,24.80877874,0,0,0,0,Email,0
46,22,89,1,1,0,34.98113881,1,1,1,1,Email,0
64,40,21,2,3,0,4.013403922,0,0,0,0,Email,0
60,35,173,3,3,0,40.09143768,NA,0,1,0,Ph,1
45,21,29,1,3,105,3.974307946,0,0,1,1,Email,0
52,27,NA,4,2,0,3.046959717,0,0,0,1,Email,0
58,34,30,3,2,0,5.000228068,0,0,0,0,Email,0
54,30,39,4,3,0,1.982772963,1,0,1,0,Email,0
48,22,83,2,3,248,4.996395145,0,0,1,0,Email,0
51,25,58,3,2,NA,9.031393635,0,0,0,0,Email,0
53,26,8,1,2,0,5.92678066,0,0,0,1,Ph,0
57,27,39,3,NA,0,12.92388999,1,0,0,NA,Email,0
43,18,204,NA,1,0,104.3955841,0,0,1,0,Email,0
37,13,45,1,1,0,24.39508776,0,0,0,0,Email,0
32,7,111,1,1,0,49.8034607,1,0,0,0,Email,0
34,10,83,2,2,148,25.82589983,0,0,0,0,Ph,0
54,24,83,1,3,0,39.46065605,0,0,0,0,Email,0
62,36,115,2,NA,202,36.71721914,0,0,1,1,Email,0
56,32,60,1,3,227,23.96384506,0,0,1,0,Email,0
39,15,53,1,1,0,24.11308241,0,0,0,0,Email,0
NA,7,134,2,1,0,43.03551412,0,0,1,0,Email,0
50,24,91,1,3,0,10.9804151,0,0,1,0,Email,0
27,1,91,NA,1,0,3.050559912,0,0,1,0,Email,0
37,12,128,2,1,0,50.35993846,0,0,1,1,Email,0
60,34,78,3,1,0,57.56883717,1,0,0,0,Email,0
43,19,161,2,1,464,96.01662676,0,0,1,NA,Ph,0
62,36,60,3,3,0,28.1286724,0,0,1,0,Email,0
39,14,161,1,1,509,53.42736579,1,0,0,0,Ph,0
34,9,40,4,2,0,25.86153811,0,0,1,1,Email,0
46,21,68,1,2,0,3.00068846,0,0,1,0,Ph,0
46,22,74,3,1,0,8.966075885,0,0,1,0,Ph,0
51,26,55,3,2,93,26.25073398,0,0,1,0,Ph,0
44,20,145,1,1,0,45.91803448,0,0,0,1,Email,0
60,35,24,1,2,0,19.13412377,0,0,0,0,Ph,0
65,39,10,1,2,0,10.84456346,0,0,1,0,Email,0
58,33,138,2,1,0,50.21976691,1,0,1,0,Email,0
37,NA,63,4,3,0,26.81102403,0,0,1,0,Email,0
52,28,54,4,3,0,2.004051729,0,0,0,1,Email,0
42,16,62,3,3,0,12.12041097,0,0,1,0,Ph,0
54,29,81,1,3,0,1.985681754,0,0,0,0,Email,0
54,28,61,3,2,0,38.89344661,0,0,1,1,Email,0
51,27,NA,1,3,NA,20.16797207,0,0,1,0,Email,0
59,35,78,2,1,0,36.70907724,0,0,1,0,Email,0
41,17,165,2,1,157,95.11722956,0,0,0,0,Email,0
43,17,48,3,2,0,28.06345082,0,0,0,1,Email,0
52,26,155,3,2,0,91.82465073,0,0,NA,0,Ph,1
52,26,158,2,3,251,48.62617127,0,0,0,1,Ph,1
NA,31,52,1,1,0,18.19403716,0,0,1,0,Ph,0
53,28,18,4,1,0,10.94434647,0,0,0,0,Email,0
58,33,42,4,1,0,22.22363765,0,0,0,0,Ph,0
59,33,18,2,3,0,3.034627786,0,0,0,0,Email,0
57,31,NA,2,1,0,3.982357458,NA,1,1,1,Email,0
27,2,44,4,2,NA,6.975129486,1,1,1,NA,Email,0
42,16,11,1,1,87,2.993835482,0,0,0,1,Ph,0
52,26,194,2,2,0,74.38237195,0,0,1,0,Ph,1
NA,23,108,2,2,0,31.10328853,0,0,1,0,Email,0
47,23,12,4,2,0,6.006275458,0,0,0,0,Email,0
45,19,19,3,1,94,19.1123231,0,0,1,1,Email,0
25,1,150,1,1,NA,83.042434,0,0,0,0,Ph,0
47,22,89,4,3,0,24.66574755,0,0,1,0,Ph,0
44,19,83,2,3,0,50.46578535,1,0,0,1,Email,0
30,3,79,4,2,0,25.70949623,0,0,1,0,Email,0
63,NA,102,4,2,0,45.22489975,0,0,0,0,Email,0
50,24,155,1,1,0,91.59343369,0,0,1,1,Email,0
40,16,138,1,1,0,45.99704442,0,NA,1,0,Email,0
56,31,51,3,1,0,22.04422106,0,0,1,1,Ph,0
39,15,NA,2,2,86,24.04474413,0,0,1,1,Ph,0
42,18,135,2,1,0,42.92407649,1,1,1,1,Email,0
28,1,34,4,2,162,19.30755647,0,0,0,1,Ph,0
26,0,195,3,NA,0,81.4523919,1,1,1,0,Ph,1
58,32,62,3,3,217,28.09794314,0,1,1,1,Ph,0
38,13,173,NA,1,243,41.96614378,0,0,0,0,Ph,0
23,-3,149,2,1,NA,90.69410605,0,0,1,0,Email,0
53,29,20,1,1,131,3.020322108,0,0,1,1,Email,0
54,28,42,4,1,0,32.45528177,0,0,1,1,Email,0
42,17,28,1,3,NA,7.070622743,0,0,0,1,Ph,0
54,28,95,1,2,0,24.59709159,0,0,1,0,Email,0
NA,42,95,NA,3,0,0.997425168,0,0,NA,0,Email,0
46,21,34,1,1,124,1.981828471,0,0,1,0,Ph,0
63,37,191,2,3,205,56.13549479,0,0,0,0,Ph,1
63,38,41,2,1,173,19.1996549,0,0,1,1,Email,0
58,34,150,1,1,481,92.60937919,0,0,1,0,Ph,0
65,41,91,2,3,146,1.000479227,0,0,0,0,Ph,0
35,9,84,4,2,0,27.89810996,0,0,1,0,Email,0
33,9,73,4,1,140,43.98384908,0,0,1,0,Email,0
43,19,122,1,1,0,3.987763978,0,0,NA,0,Ph,0
30,5,73,1,2,133,33.12300637,0,0,1,0,Email,0
61,37,20,2,3,NA,3.999329172,0,0,1,0,Email,0
49,24,130,4,1,281,14.09370646,0,1,1,0,Ph,1
52,27,85,3,3,0,44.96916043,0,0,0,0,Ph,1
45,21,NA,2,1,0,43.53020453,0,0,1,1,Ph,0
64,39,98,3,2,80,23.9358763,0,0,1,0,Email,0
26,1,54,2,3,0,19.77377919,1,0,0,0,Ph,0
35,11,41,3,1,0,26.17574164,0,0,1,0,Email,0
45,19,128,4,3,0,77.50413621,0,0,1,0,Ph,1
44,20,132,3,1,308,33.04511085,0,0,0,0,Ph,1
34,8,188,1,3,0,37.97867931,0,0,1,0,Ph,1
65,41,NA,4,2,0,77.67014555,0,1,1,1,Email,1
32,8,14,3,3,111,11.9219339,0,0,0,0,Email,0
41,15,93,1,3,0,37.01431464,0,0,1,0,Ph,0
52,28,79,1,2,0,35.10182965,NA,0,1,1,Email,0
35,9,79,4,2,0,27.88361042,0,0,0,0,Email,0
NA,26,62,4,3,119,23.83796696,0,0,1,0,Email,0
30,6,95,2,1,0,3.025367982,1,0,1,0,Email,0
58,33,60,4,3,0,16.05629002,0,0,1,0,Ph,0
49,23,75,1,2,0,18.79354373,0,0,0,1,Ph,0
63,38,85,4,2,0,1.989792398,0,0,0,1,Ph,0
40,15,143,1,1,0,53.08256534,0,0,1,0,Ph,0
27,0,34,1,2,112,26.00136951,0,0,0,1,Email,0
38,14,44,2,1,0,22.1124853,0,0,0,0,Ph,0
52,28,31,4,2,151,11.97616587,1,0,1,0,Ph,0
49,24,13,4,1,111,11.05124433,0,0,1,0,Ph,0
59,35,52,4,1,0,18.9804843,0,0,1,1,Email,0
32,8,42,1,3,102,2.986225532,0,0,1,0,Email,0
30,4,102,4,3,139,27.12260612,0,0,0,1,Email,0
64,38,143,2,3,0,83.86523388,1,1,1,0,Ph,1
59,33,10,4,3,0,9.041253529,0,NA,1,0,Ph,0
62,37,44,1,3,0,13.99041642,0,0,0,0,Email,0
61,37,158,2,1,306,79.19038338,1,1,1,1,Email,0
53,NA,12,2,2,0,12.91382362,0,0,0,1,Ph,0
51,26,59,1,1,139,14.88472497,0,0,1,0,Ph,0
55,29,92,1,2,0,25.01139223,0,0,0,0,Email,0
36,10,NA,2,1,0,37.26527504,0,0,0,1,Email,0
44,19,44,4,2,0,0.990092109,0,0,0,0,Email,0
26,2,182,2,2,0,41.1778124,0,0,0,0,Email,1
54,30,121,2,1,0,5.028755176,0,0,1,0,Email,0
35,11,38,1,1,0,21.51915374,0,0,0,1,Email,0
34,10,92,2,1,NA,35.04553981,1,1,0,1,Ph,0
28,3,53,2,3,0,20.0227528,0,0,0,0,Email,0
NA,7,45,3,1,83,28.75308138,1,0,1,0,Email,0
38,14,63,1,2,0,47.21984271,1,0,1,0,Email,0
53,28,181,1,1,0,97.90297126,0,0,1,0,Ph,0
26,1,184,2,3,577,54.43187219,0,1,1,NA,Ph,1
45,NA,33,3,1,136,6.022866916,0,NA,1,1,Email,0
58,33,22,3,1,0,2.990915337,0,0,1,0,Email,0
59,33,99,2,1,0,35.57766586,0,0,0,0,Email,0
45,18,NA,3,2,193,12.88859341,0,0,0,0,Email,0
64,39,101,4,2,0,44.63377855,0,0,0,1,Email,0
NA,NA,32,1,2,0,26.44780038,0,0,1,1,Email,0
40,16,NA,4,1,0,34.20152741,0,0,1,0,Email,0
61,36,25,2,2,0,6.012002846,0,0,1,1,Email,0
40,16,140,3,1,NA,72.80690608,0,0,0,0,Ph,1
40,10,29,1,3,0,9.986938654,0,0,1,0,Email,0
43,19,35,1,1,NA,8.897561129,0,0,0,0,Email,0
NA,14,141,4,1,0,80.00371386,NA,1,1,1,Ph,1
35,NA,75,4,3,79,25.94150614,NA,0,0,0,Email,0
NA,12,58,2,1,NA,37.12472987,0,0,1,0,Email,0
67,43,41,2,1,0,14.14537437,0,0,0,0,Email,0
55,NA,42,2,2,196,25.7664554,0,0,0,1,Email,0
28,2,55,3,2,0,13.85030806,0,0,0,0,Email,0
30,4,18,4,2,84,4.001459278,0,0,1,0,Email,0
59,35,NA,4,3,0,29.03987655,1,0,0,0,Ph,0
26,2,85,2,1,0,31.56976246,0,0,0,0,Email,0
52,28,NA,4,NA,0,13.86306343,0,0,0,0,Ph,0
40,15,149,NA,1,319,50.81560241,0,0,1,1,Ph,0
31,7,25,2,2,0,12.79588383,1,1,1,1,Ph,0
50,25,19,4,2,103,5.046745075,0,0,1,1,Email,0
27,3,18,1,3,0,4.989610733,0,0,0,0,Email,0
64,39,13,4,2,0,7.015711066,0,0,1,0,Ph,0
34,10,41,1,2,0,31.04837597,0,0,0,0,Email,0
30,6,139,1,NA,0,55.45888791,0,0,1,0,Ph,0
39,15,62,3,1,131,29.9940856,0,1,1,1,Email,0
34,10,51,3,1,130,26.28913025,0,0,0,0,Email,0
40,15,71,3,1,272,39.28755998,0,0,1,NA,Email,0
33,NA,145,1,NA,0,34.61707968,0,0,1,0,Email,1
38,12,45,4,2,138,14.9245165,0,0,1,0,Ph,0
42,17,NA,4,NA,0,24.64026077,0,0,1,0,Email,0
37,13,64,1,3,0,18.74118454,0,0,1,0,Email,0
33,8,39,4,1,0,10.97182493,0,0,1,NA,Email,0
60,34,38,3,3,0,27.86303495,1,0,0,0,Email,0
28,4,85,3,1,0,32.35600431,0,0,1,0,Ph,0
45,20,61,3,2,0,35.01526026,NA,0,0,1,Email,0
56,32,23,1,3,127,14.90047355,0,0,1,1,Email,0
53,27,122,NA,1,330,31.09521775,0,0,NA,0,Ph,0
37,12,72,4,3,0,9.017685334,0,0,0,0,Ph,0
47,21,123,1,1,0,91.57339824,0,0,0,0,Email,0
58,32,40,NA,1,0,20.05134942,1,1,1,1,Email,0
52,26,62,NA,2,0,37.45869853,0,0,1,0,Email,0
46,22,113,2,1,0,42.92958991,NA,0,0,1,Ph,0
52,27,81,4,2,NA,49.6736103,0,0,0,0,Ph,0
24,0,59,4,1,0,19.66082703,NA,0,0,0,Ph,0
57,31,25,2,2,103,8.939780573,0,0,0,0,Email,0
NA,41,25,4,2,0,7.102497941,0,0,1,1,Ph,0
NA,5,14,4,3,0,6.084966873,0,0,1,0,Email,0
48,23,19,1,1,0,1.991165588,0,0,1,0,Email,0
63,37,61,1,3,0,31.80619956,0,0,0,0,Email,0
48,23,21,1,1,0,1.992396244,0,0,0,0,Ph,0
34,10,44,1,1,0,16.87363639,0,0,1,0,Email,0
60,35,42,3,1,0,19.38394422,0,0,0,1,Email,0
55,25,52,1,3,207,17.91308064,1,0,0,0,Email,0
50,24,112,NA,1,0,0.990654605,0,0,0,0,Ph,0
29,5,34,1,3,0,5.053969264,0,0,0,0,Ph,0
61,35,83,2,3,245,22.20147471,0,0,1,0,Email,0
50,25,24,4,2,137,5.048342397,0,0,1,0,Email,0
37,13,71,2,2,0,21.75174374,0,0,1,NA,Email,0
64,40,181,2,2,NA,28.44021772,0,1,1,1,Email,1
43,19,75,4,3,102,3.012223943,0,0,1,0,Email,0
39,14,153,2,NA,0,39.2596698,0,0,0,0,Ph,0
23,-2,75,2,2,0,24.09779877,0,0,1,1,Ph,0
34,10,19,4,2,0,4.949565697,0,0,0,0,Ph,0
29,2,31,4,2,0,18.6725101,0,0,0,1,Email,0
33,8,178,3,1,0,103.3411444,1,1,1,0,Ph,1
60,35,65,2,1,220,19.18731823,0,0,0,1,Email,0
49,25,8,1,1,97,3.966494195,0,0,0,0,Email,0
54,28,92,2,1,0,14.03057966,0,0,1,0,Email,0
59,34,145,4,1,198,24.04789591,NA,0,1,0,Ph,1
42,17,85,1,3,272,48.62067439,0,0,0,0,Email,0
62,NA,149,1,1,0,61.29219842,0,0,1,0,Ph,0
63,38,9,4,2,100,7.049763319,0,0,1,1,Email,0
57,31,164,2,NA,422,49.0013189,0,1,1,1,Ph,1
61,36,40,3,2,100,6.045056369,1,0,0,0,Email,0
35,NA,54,1,3,0,32.53804588,0,0,0,1,Email,0
26,NA,NA,2,3,301,52.72412049,0,0,1,0,Ph,1
33,8,140,1,1,NA,59.61808891,0,0,1,0,Ph,0
31,7,18,1,3,0,5.020388238,0,0,0,0,Email,0
51,27,12,4,1,0,13.06075213,1,0,1,0,Email,0
55,29,140,2,1,0,34.5896167,0,0,1,0,Email,0
38,12,24,2,3,0,10.90690724,0,0,1,1,Ph,0
38,12,NA,NA,1,0,24.20416062,0,0,1,0,Ph,0
53,27,50,2,3,0,10.99632626,0,0,1,0,Email,0
62,38,44,NA,NA,0,25.24425229,0,0,0,1,Email,0
35,9,51,NA,2,110,27.88945604,0,0,1,0,Email,0
46,21,34,2,1,116,16.14526702,0,0,0,0,Email,0
60,35,33,2,2,0,5.979718879,0,0,1,0,Ph,0
63,NA,63,2,1,0,18.63834282,0,0,1,0,Ph,0
43,18,22,2,3,0,0.998943854,0,0,0,0,Ph,0
33,7,NA,2,3,0,47.20559007,0,NA,0,1,Ph,1
43,19,75,3,3,NA,4.047279805,0,0,0,0,Email,0
62,36,75,2,3,0,21.87064468,0,0,0,0,Ph,0
48,23,62,4,3,83,47.2967588,0,0,0,1,Email,0
38,14,48,1,1,169,24.02831607,0,0,0,0,Email,0
36,10,73,NA,1,0,37.25473799,0,0,1,1,Ph,0
49,25,135,2,1,82,17.90452949,0,0,1,1,Email,0
61,35,61,3,3,117,28.10635297,NA,0,1,1,Email,0
49,22,NA,3,2,0,26.15292718,0,0,1,0,Email,0
59,34,40,3,3,0,11.78535083,0,0,1,0,Email,0
30,6,44,1,3,0,2.993921761,0,0,0,1,Email,0
44,20,45,2,1,0,31.91586204,0,0,1,0,Email,0
67,41,18,2,1,0,4.998191123,0,0,1,0,Email,0
59,35,53,4,3,174,29.03813399,0,0,1,0,Email,0
37,11,NA,3,2,0,1.99204931,0,0,0,0,Email,0
50,24,38,3,2,0,6.966721151,0,0,1,0,Ph,0
56,31,28,1,2,0,19.04447417,1,1,1,1,Email,0
29,3,35,NA,1,88,3.966972347,0,1,1,1,Email,0
55,29,81,3,2,171,21.77093958,0,0,1,0,Ph,0
48,22,90,2,3,205,10.9855355,0,0,0,0,Email,0
32,8,115,1,1,0,52.2268536,0,0,NA,0,Ph,0
47,22,78,1,2,0,2.990905373,0,0,1,0,Email,0
46,21,30,4,3,0,24.94709914,0,0,1,0,Email,0
33,7,39,4,NA,0,11.03418559,0,0,1,1,Email,0
39,13,69,3,1,0,2.01285736,0,0,0,0,Email,0
60,35,29,3,1,79,3.012610424,0,0,1,1,Ph,0
39,15,54,4,2,0,28.1570136,0,0,0,1,Email,0
34,10,60,3,NA,0,37.03253889,0,1,1,1,Email,0
55,30,99,1,3,0,1.979187207,0,0,0,0,Email,0
NA,42,51,NA,1,0,27.59604857,0,0,NA,1,Email,0
40,14,53,3,3,0,5.980906358,NA,1,1,1,Email,0
44,20,111,2,2,NA,68.96361775,0,0,1,0,Ph,1
56,30,79,3,1,302,11.06040619,0,0,NA,0,Ph,0
50,25,90,1,2,0,36.55394057,0,0,1,0,Email,0
31,5,18,2,1,124,3.999910726,0,0,1,1,Email,0
66,NA,73,3,1,NA,31.47789394,0,0,0,0,Email,0
43,18,59,3,3,91,11.03915715,0,0,1,0,Email,0
58,32,40,2,1,0,3.976548399,0,0,0,0,Ph,0
33,9,41,1,2,0,18.97684856,0,1,1,1,Ph,0
33,9,53,1,NA,0,26.86063956,0,0,0,0,Email,0
32,8,128,2,1,0,57.51849962,0,0,1,NA,Ph,0
55,30,145,2,NA,0,78.16994275,0,0,1,0,Ph,1
NA,-2,35,NA,3,0,12.84676675,0,0,1,0,Email,0
40,14,28,2,3,0,10.82007607,0,0,0,0,Ph,0
54,28,155,1,1,256,13.08282555,0,0,1,1,Email,0
36,11,195,2,1,0,39.0367026,0,0,1,1,Ph,0
35,9,50,4,2,0,28.14021668,0,0,0,0,Ph,0
44,19,48,3,3,0,10.8981804,NA,0,0,1,Email,0
38,14,81,1,2,NA,47.10253559,0,0,1,1,Email,0
30,4,50,1,1,NA,19.06070247,0,0,0,0,Email,0
39,13,NA,3,2,0,2.964775881,0,0,1,0,Ph,0
35,NA,142,2,1,NA,0.989284944,1,0,1,0,Email,0
41,16,64,4,1,0,5.080910853,0,0,1,0,Email,0
56,26,91,1,3,0,39.10446234,0,0,1,1,Ph,0
52,28,74,1,2,0,33.4609304,0,0,1,1,Email,0
29,4,182,1,3,0,48.85188941,0,0,1,0,Email,1
38,14,82,4,1,0,34.03763943,0,0,0,0,Email,0
51,25,45,4,1,0,33.2636347,0,0,0,NA,Email,0
45,21,85,2,1,0,40.67739615,1,0,1,0,Email,0
51,26,133,1,1,328,6.991307963,0,0,NA,NA,Email,0
53,26,22,1,2,0,6.025340293,0,0,1,1,Email,0
50,26,24,4,NA,0,5.980087047,0,0,0,1,Email,0
59,33,38,3,3,178,28.13379142,1,1,1,1,Email,0
57,32,80,2,3,0,0.997000095,0,0,0,0,Ph,0
45,21,33,3,1,108,6.029555582,0,NA,1,0,Email,0
27,1,41,4,3,147,24.09195417,0,NA,0,0,Ph,0
NA,15,90,NA,2,0,14.12823088,1,0,1,0,Email,0
39,13,NA,1,NA,153,37.56665451,0,0,1,1,Email,0
26,1,8,2,NA,0,12.00933032,0,0,0,1,Email,0
27,2,85,1,1,0,25.07762183,0,0,1,1,Email,0
55,30,53,3,1,NA,21.88519808,0,0,1,0,Ph,0
64,39,20,3,3,0,2.014855311,0,0,0,0,Ph,0
41,17,9,1,1,0,12.85720471,0,0,1,1,Email,0
46,22,NA,4,1,0,6.871759015,0,0,1,1,Email,0
43,19,114,1,1,0,22.03314556,0,0,1,0,Email,0
24,-3,41,4,3,0,13.03554009,0,0,1,0,Email,0
29,3,49,4,3,0,27.25944502,0,0,0,0,Ph,0
58,32,12,4,3,0,9.085227244,0,0,1,0,Email,0
45,18,50,3,2,0,31.68225813,0,0,1,0,Email,0
53,28,NA,4,2,0,3.006979314,0,0,1,0,Ph,0
45,NA,32,4,1,77,7.011111573,0,0,0,1,Email,0
32,7,41,4,2,0,25.72085643,0,0,0,0,Ph,0
56,31,25,3,2,0,1.990547562,0,NA,0,0,Email,0
31,5,29,1,1,0,3.974341622,0,0,0,0,Email,0
29,NA,50,4,2,0,21.87839876,0,0,1,0,Email,0
48,24,79,3,1,0,8.977153796,0,0,1,1,Email,0
36,11,110,1,1,0,50.47211083,0,0,1,1,Email,0
36,9,40,2,2,129,21.15265909,1,0,1,0,Email,0
41,16,18,1,3,0,6.959192892,0,0,0,1,Ph,0
48,23,48,1,1,0,3.987510211,0,0,0,0,Email,0
27,0,40,4,3,0,12.77810485,0,0,0,0,Ph,0
33,9,19,2,2,92,12.91288119,0,0,1,0,Email,0
NA,7,35,1,1,131,16.94972896,0,0,0,1,Ph,0
48,22,133,2,2,0,39.87648955,0,0,1,0,Ph,1
59,34,19,2,2,0,5.999897444,0,0,1,0,Email,0
NA,17,83,4,1,0,33.84884394,0,0,1,0,Ph,0
42,18,39,3,NA,NA,26.92983006,0,0,0,0,Email,0
62,37,38,3,2,0,6.061532462,0,0,0,0,Email,0
62,36,63,1,3,0,32.0490704,0,0,1,1,Email,0
NA,24,85,3,NA,0,26.04346535,0,0,0,0,Email,0
48,24,14,4,1,0,12.97305626,0,0,1,0,Email,0
56,32,64,4,1,0,18.84457209,0,0,1,0,Ph,0
62,NA,124,1,1,405,49.6628696,0,0,1,0,Email,0
NA,29,NA,1,1,0,2.973031126,1,1,1,1,Email,0
62,38,33,3,NA,0,2.032096045,0,0,1,0,Email,0
28,4,80,3,1,0,31.78509752,0,0,1,0,Email,0
61,35,35,NA,3,0,3.063107981,0,0,1,0,Ph,0
48,24,74,3,1,0,9.054507897,1,0,1,0,Ph,0
50,25,32,2,2,0,9.011710224,0,0,1,0,Ph,0
58,33,73,4,1,241,8.943549604,0,0,0,0,Email,0
53,29,41,2,1,0,11.05447734,0,0,1,0,Email,0
65,40,18,1,2,0,18.86287058,0,0,1,0,Ph,0
27,0,NA,4,2,NA,19.05542962,0,0,1,0,Email,0
NA,23,64,1,2,0,34.42028099,0,0,0,0,Ph,0
50,25,44,2,2,192,9.105281336,0,0,1,0,Ph,0
41,16,109,3,1,0,12.86950066,1,0,1,0,Email,0
43,19,71,3,3,179,3.96351879,0,0,0,0,Email,0
55,29,79,2,1,0,14.00239155,1,0,1,0,Ph,0
33,9,30,2,2,0,12.94795597,0,0,1,0,Email,0
44,19,82,2,1,0,4.980667568,0,0,1,NA,Email,0
47,20,101,3,2,270,25.97050993,0,0,1,0,Ph,0
43,18,13,2,2,0,1.996166037,0,1,1,1,Email,0
59,33,59,3,3,0,17.97111522,0,0,0,0,Email,0
65,40,64,2,1,0,19.21441258,0,0,0,1,Email,0
28,2,188,2,1,0,58.52967871,1,0,1,0,Email,0
58,32,28,NA,1,148,3.990957382,0,0,0,0,Ph,0
NA,8,120,2,3,76,53.87254824,0,0,0,1,Ph,1
24,0,131,1,1,0,71.06752796,0,0,1,0,Email,0
46,20,19,3,2,97,5.970834665,1,0,1,0,Email,0
26,0,44,4,3,0,16.03623496,1,0,0,0,Email,0
47,21,49,3,2,0,27.71314721,1,0,0,0,Ph,0
32,6,99,2,3,249,59.74755242,0,0,1,0,Email,0
58,28,95,1,3,0,38.79502416,0,0,0,0,Email,0
32,7,81,4,3,0,23.71551457,0,0,1,0,Ph,0
46,20,73,2,3,264,11.00642275,0,1,1,1,Email,0
35,11,193,2,1,0,82.57522893,0,0,0,1,Email,0
53,27,115,2,3,0,6.0315959,0,0,0,0,Ph,1
55,30,41,2,3,0,6.981985411,0,0,1,1,Email,0
63,37,80,2,3,0,22.29995663,0,0,1,1,Email,0
45,20,90,4,2,0,14.03868941,0,0,1,1,Ph,0
58,32,41,1,1,81,3.013152904,0,0,1,0,Email,0
50,NA,102,2,1,0,81.51674685,0,0,1,NA,Email,0
37,13,59,1,3,0,18.82728896,0,0,0,1,Email,0
25,-1,69,NA,3,0,4.044634477,0,0,1,0,Email,0
52,26,83,1,1,0,40.31592537,0,0,1,0,Email,1
26,0,49,3,2,0,30.87918848,0,0,0,0,Email,0
35,11,180,1,3,571,46.83070068,0,1,1,1,Ph,1
58,32,61,3,3,NA,28.32129163,0,0,1,1,Email,0
37,11,59,4,NA,0,3.021108495,0,0,0,0,Email,0
35,10,85,4,3,0,27.22193496,0,0,0,1,Ph,0
31,7,13,1,3,0,6.054914308,0,0,1,0,Email,0
58,NA,151,3,2,0,7.068103658,0,0,0,0,Ph,1
43,16,44,3,2,NA,13.03676183,0,0,1,0,Ph,0
NA,18,53,3,3,154,11.08201789,0,0,0,0,Email,0
54,30,133,1,2,0,66.06913437,0,0,0,1,Ph,1
53,27,NA,3,3,78,12.04460629,0,0,1,0,Email,0
32,7,101,4,2,0,27.6746697,0,0,1,0,Email,0
37,13,61,3,1,0,36.48258901,0,0,0,0,Email,0
34,10,68,3,2,0,33.08986124,0,0,0,0,Email,0
51,26,21,4,1,0,10.87420382,0,0,1,0,Email,0
49,25,149,2,1,0,5.015119065,0,0,1,0,Ph,0
54,24,NA,1,3,0,18.07839756,0,0,0,0,Email,0
37,12,55,1,NA,NA,31.74572409,0,0,1,0,Email,0
57,32,81,2,1,226,49.15001407,0,0,1,1,Email,0
37,12,179,1,1,NA,103.9571209,0,0,1,0,Ph,0
32,7,81,2,2,0,44.62545258,0,0,0,1,Ph,1
48,22,42,1,2,0,15.13075306,0,0,0,0,Ph,0
44,20,199,2,1,0,86.17467516,0,0,1,0,Email,0
50,23,18,1,2,0,6.025099018,0,0,1,1,Ph,0
44,NA,28,1,3,NA,4.00648588,0,0,1,0,Email,0
54,28,NA,4,3,143,32.81478421,0,0,0,0,Ph,0
37,13,NA,NA,2,104,47.15615257,0,0,1,0,Email,0
34,7,52,2,2,NA,12.86717894,0,0,1,0,Email,0
32,6,18,2,2,0,4.083029029,0,0,1,0,Email,0
63,38,52,4,1,218,21.94515221,0,0,1,1,Ph,0
56,30,15,4,3,102,8.894613135,0,0,0,0,Email,0
37,12,84,4,3,0,8.954306668,0,0,1,0,Email,0
66,41,114,1,3,0,10.90821699,0,0,1,1,Email,0
38,13,41,3,3,0,6.117790394,0,0,0,1,Email,0
35,9,29,3,1,126,12.01771055,NA,0,1,0,Email,0
61,36,23,1,1,96,2.007650173,0,0,0,0,Email,0
52,26,84,1,1,0,30.99071166,0,0,1,0,Email,0
57,32,60,3,1,0,21.99367946,1,1,1,1,Email,0
47,20,13,3,2,0,8.025762672,0,0,1,0,Ph,0
NA,25,45,2,3,0,6.981475701,0,0,0,0,Email,0
36,11,83,1,1,0,37.10732824,0,0,0,0,Ph,0
45,21,102,4,2,81,61.57864794,NA,0,0,0,Ph,1
58,34,NA,4,3,NA,28.88649,0,0,1,0,Ph,0
27,1,134,1,2,307,22.11892373,0,0,1,0,Ph,1
27,1,130,3,2,0,37.78393819,0,0,0,0,Ph,1
48,24,148,2,1,0,43.41274734,0,1,1,1,Ph,0
